suburb,state,postcode,domain_slug,property_category,bedrooms,median_sold_price,days_on_market,auction_clearance_rate,number_sold,median_rent_price,rental_yield_pct,entry_level_price,luxury_level_price
Old Bar,NSW,2430,old-bar-nsw-2430,Unit,1,0,0,0,2,0,,0,0
Old Bar,NSW,2430,old-bar-nsw-2430,Unit,2,431000,0,0,13,480,5.79,377080,566000
Old Bar,NSW,2430,old-bar-nsw-2430,Unit,3,0,0,0,9,600,,0,0
Pottsville,NSW,2489,pottsville-nsw-2489,House,2,0,0,0,3,0,,0,0
Pottsville,NSW,2489,pottsville-nsw-2489,House,3,1195000,40,0,54,830,3.61,910000,1922000
Pottsville,NSW,2489,pottsville-nsw-2489,House,4,1500000,58,0,76,1150,3.99,1197150,2180000
Pottsville,NSW,2489,pottsville-nsw-2489,House,5,1765000,39,0,18,0,,1433350,4010000
Pottsville,NSW,2489,pottsville-nsw-2489,Unit,1,0,0,0,3,0,,0,0
Pottsville,NSW,2489,pottsville-nsw-2489,Unit,2,0,0,0,5,0,,0,0
Pottsville,NSW,2489,pottsville-nsw-2489,Unit,3,0,0,0,7,0,,0,0
Scone,NSW,2337,scone-nsw-2337,House,2,0,0,0,7,0,,0,0
Scone,NSW,2337,scone-nsw-2337,House,3,588500,29,0,52,580,5.12,503850,752250
Scone,NSW,2337,scone-nsw-2337,House,4,740000,45,0,32,690,4.85,568750,969500
Scone,NSW,2337,scone-nsw-2337,House,5,0,0,0,8,0,,0,0
Scone,NSW,2337,scone-nsw-2337,Unit,1,0,0,0,0,0,,0,0
Scone,NSW,2337,scone-nsw-2337,Unit,2,0,0,0,6,0,,0,0
Scone,NSW,2337,scone-nsw-2337,Unit,3,0,0,0,5,0,,0,0
Belmont,NSW,2280,belmont-nsw-2280,House,2,710000,37,0,16,590,4.32,357500,1575000
Belmont,NSW,2280,belmont-nsw-2280,House,3,910000,28,0,48,720,4.11,772400,1325500
Belmont,NSW,2280,belmont-nsw-2280,House,4,1345000,27,0,28,900,3.48,930250,2212000
Belmont,NSW,2280,belmont-nsw-2280,House,5,1300000,58,0,11,0,,1020000,2212500
Belmont,NSW,2280,belmont-nsw-2280,Unit,1,0,0,0,8,445,,0,0
Belmont,NSW,2280,belmont-nsw-2280,Unit,2,662500,27,0,10,480,3.77,488700,870250
Belmont,NSW,2280,belmont-nsw-2280,Unit,3,0,0,0,8,0,,0,0
Beresfield,NSW,2322,beresfield-nsw-2322,House,2,0,0,0,7,550,,0,0
Beresfield,NSW,2322,beresfield-nsw-2322,House,3,775000,16,0,45,620,4.16,630000,864000
Beresfield,NSW,2322,beresfield-nsw-2322,House,4,850000,0,0,11,680,4.16,697500,2455000
Beresfield,NSW,2322,beresfield-nsw-2322,House,5,0,0,0,1,0,,0,0
Beresfield,NSW,2322,beresfield-nsw-2322,Unit,1,0,0,0,0,0,,0,0
Beresfield,NSW,2322,beresfield-nsw-2322,Unit,2,0,0,0,4,510,,0,0
Beresfield,NSW,2322,beresfield-nsw-2322,Unit,3,0,0,0,0,0,,0,0
Minto,NSW,2566,minto-nsw-2566,House,2,730000,19,0,11,520,3.7,457500,1340500
Minto,NSW,2566,minto-nsw-2566,House,3,926000,18,0,55,650,3.65,778700,1420200
Minto,NSW,2566,minto-nsw-2566,House,4,1134250,26,0,55,750,3.44,934750,1457750
Minto,NSW,2566,minto-nsw-2566,House,5,1260000,0,0,12,820,3.38,988500,1920250
Minto,NSW,2566,minto-nsw-2566,Unit,1,0,0,0,0,0,,0,0
Minto,NSW,2566,minto-nsw-2566,Unit,2,0,0,0,9,500,,0,0
Minto,NSW,2566,minto-nsw-2566,Unit,3,0,0,0,6,0,,0,0
Mittagong,NSW,2575,mittagong-nsw-2575,House,2,760000,0,0,10,580,3.97,653750,950500
Mittagong,NSW,2575,mittagong-nsw-2575,House,3,987500,43,0,46,695,3.66,748000,1622500
Mittagong,NSW,2575,mittagong-nsw-2575,House,4,1320000,96,0.14285714285714285,45,820,3.23,906000,2510000
Mittagong,NSW,2575,mittagong-nsw-2575,House,5,0,0,0,7,0,,0,0
Mittagong,NSW,2575,mittagong-nsw-2575,Unit,1,0,0,0,2,0,,0,0
Mittagong,NSW,2575,mittagong-nsw-2575,Unit,2,642500,0,0,10,535,4.33,535350,1121325
Mittagong,NSW,2575,mittagong-nsw-2575,Unit,3,0,0,0,5,0,,0,0
Nambucca Heads,NSW,2448,nambucca-heads-nsw-2448,House,2,435250,37,0,22,498,5.95,225000,682750
Nambucca Heads,NSW,2448,nambucca-heads-nsw-2448,House,3,725000,49,0,59,585,4.2,559000,945000
Nambucca Heads,NSW,2448,nambucca-heads-nsw-2448,House,4,820000,72,0,39,680,4.31,519000,1255000
Nambucca Heads,NSW,2448,nambucca-heads-nsw-2448,House,5,985000,122,0,11,0,,800000,1187500
Nambucca Heads,NSW,2448,nambucca-heads-nsw-2448,Unit,1,0,0,0,4,340,,0,0
Nambucca Heads,NSW,2448,nambucca-heads-nsw-2448,Unit,2,500000,53,0,21,415,4.32,376500,660000
Nambucca Heads,NSW,2448,nambucca-heads-nsw-2448,Unit,3,0,0,0,6,488,,0,0
Stockton,NSW,2295,stockton-nsw-2295,House,2,980000,0,0,10,0,,762775,1155000
Stockton,NSW,2295,stockton-nsw-2295,House,3,1205000,34,0,38,700,3.02,1018000,1816500
Stockton,NSW,2295,stockton-nsw-2295,House,4,1500000,66,0,26,808,2.8,1115000,2130400
Stockton,NSW,2295,stockton-nsw-2295,House,5,0,0,0,3,0,,0,0
Stockton,NSW,2295,stockton-nsw-2295,Unit,1,0,0,0,0,0,,0,0
Stockton,NSW,2295,stockton-nsw-2295,Unit,2,0,0,0,1,0,,0,0
Stockton,NSW,2295,stockton-nsw-2295,Unit,3,0,0,0,0,0,,0,0
Toongabbie,NSW,2146,toongabbie-nsw-2146,House,2,775000,39,0,12,595,3.99,675525,1706750
Toongabbie,NSW,2146,toongabbie-nsw-2146,House,3,1230000,21,0.7547169811320755,92,710,3.0,853750,1588000
Toongabbie,NSW,2146,toongabbie-nsw-2146,House,4,1460000,24,0.8108108108108109,54,850,3.03,990453,1810050
Toongabbie,NSW,2146,toongabbie-nsw-2146,House,5,1542000,0,0.8,17,1100,3.71,1116000,1965200
Toongabbie,NSW,2146,toongabbie-nsw-2146,Unit,1,440000,46,0,13,530,6.26,416000,520000
Toongabbie,NSW,2146,toongabbie-nsw-2146,Unit,2,540000,46,0,88,630,6.07,440000,683500
Toongabbie,NSW,2146,toongabbie-nsw-2146,Unit,3,772500,38,0,32,750,5.05,621275,976750
Wadalba,NSW,2259,wadalba-nsw-2259,House,2,0,0,0,3,520,,0,0
Wadalba,NSW,2259,wadalba-nsw-2259,House,3,0,0,0,6,670,,0,0
Wadalba,NSW,2259,wadalba-nsw-2259,House,4,1000000,19,0,67,760,3.95,848000,1200000
Wadalba,NSW,2259,wadalba-nsw-2259,House,5,0,0,0,9,0,,0,0
Wamberal,NSW,2260,wamberal-nsw-2260,House,2,0,0,0,4,623,,0,0
Wamberal,NSW,2260,wamberal-nsw-2260,House,3,1320000,41,0,29,778,3.06,964000,3060000
Wamberal,NSW,2260,wamberal-nsw-2260,House,4,1850000,63,0.19047619047619047,46,925,2.6,1016250,3432500
Wamberal,NSW,2260,wamberal-nsw-2260,House,5,1827500,72,0.45454545454545453,20,1300,3.7,1457500,3430000
Wamberal,NSW,2260,wamberal-nsw-2260,Unit,1,0,0,0,0,0,,0,0
Wamberal,NSW,2260,wamberal-nsw-2260,Unit,2,0,0,0,2,580,,0,0
Wamberal,NSW,2260,wamberal-nsw-2260,Unit,3,0,0,0,2,0,,0,0
Alstonville,NSW,2477,alstonville-nsw-2477,House,2,0,0,0,6,0,,0,0
Alstonville,NSW,2477,alstonville-nsw-2477,House,3,925000,30,0,43,705,3.96,719800,1249500
Alstonville,NSW,2477,alstonville-nsw-2477,House,4,1160000,37,0,38,0,,898500,1766250
Alstonville,NSW,2477,alstonville-nsw-2477,House,5,0,0,0,9,0,,0,0
Alstonville,NSW,2477,alstonville-nsw-2477,Unit,1,0,0,0,0,0,,0,0
Alstonville,NSW,2477,alstonville-nsw-2477,Unit,2,660000,31,0,21,545,4.29,515000,800000
Alstonville,NSW,2477,alstonville-nsw-2477,Unit,3,760000,0,0,12,0,,698300,856750
Green Point,NSW,2251,green-point-nsw-2251,House,2,0,0,0,9,0,,0,0
Green Point,NSW,2251,green-point-nsw-2251,House,3,1055000,20,0,37,700,3.45,792000,1438000
Green Point,NSW,2251,green-point-nsw-2251,House,4,1350000,22,0,47,920,3.54,1185500,1975000
Green Point,NSW,2251,green-point-nsw-2251,House,5,0,0,0,9,1038,,0,0
Mount Colah,NSW,2079,mount-colah-nsw-2079,House,2,0,0,0,4,600,,0,0
Mount Colah,NSW,2079,mount-colah-nsw-2079,House,3,1478500,21,0.7272727272727273,37,800,2.81,1276666,1762500
Mount Colah,NSW,2079,mount-colah-nsw-2079,House,4,1740000,48,0.5428571428571428,43,1020,3.05,1328700,1997000
Mount Colah,NSW,2079,mount-colah-nsw-2079,House,5,1972500,47,0.2,16,0,,1493750,2545000
Mount Colah,NSW,2079,mount-colah-nsw-2079,Unit,1,0,0,0,9,580,,0,0
Mount Colah,NSW,2079,mount-colah-nsw-2079,Unit,2,660000,24,0,21,660,5.2,618000,743000
Mount Colah,NSW,2079,mount-colah-nsw-2079,Unit,3,0,0,0,2,0,,0,0
Naremburn,NSW,2065,naremburn-nsw-2065,House,2,0,0,0,7,1100,,0,0
Naremburn,NSW,2065,naremburn-nsw-2065,House,3,2950000,0,0.8,29,1300,2.29,1980000,3864000
Naremburn,NSW,2065,naremburn-nsw-2065,House,4,3600000,0,0.631578947368421,15,1650,2.38,2705000,4975000
Naremburn,NSW,2065,naremburn-nsw-2065,House,5,0,0,0,5,0,,0,0
Naremburn,NSW,2065,naremburn-nsw-2065,Unit,1,851000,26,0,18,720,4.4,489350,989000
Naremburn,NSW,2065,naremburn-nsw-2065,Unit,2,1350000,34,0.6,39,850,3.27,1000415,1823250
Naremburn,NSW,2065,naremburn-nsw-2065,Unit,3,0,0,0,9,1150,,0,0
Ocean Shores,NSW,2483,ocean-shores-nsw-2483,House,2,0,0,0,6,730,,0,0
Ocean Shores,NSW,2483,ocean-shores-nsw-2483,House,3,1200000,48,0,65,950,4.12,927000,1820000
Ocean Shores,NSW,2483,ocean-shores-nsw-2483,House,4,1450000,77,0,23,1100,3.94,1060500,1914500
Ocean Shores,NSW,2483,ocean-shores-nsw-2483,House,5,1400000,0,0,10,0,,1032000,1761000
Ocean Shores,NSW,2483,ocean-shores-nsw-2483,Unit,1,0,0,0,0,0,,0,0
Ocean Shores,NSW,2483,ocean-shores-nsw-2483,Unit,2,0,0,0,8,0,,0,0
Ocean Shores,NSW,2483,ocean-shores-nsw-2483,Unit,3,0,0,0,7,0,,0,0
St Helens Park,NSW,2560,st-helens-park-nsw-2560,House,2,0,0,0,4,500,,0,0
St Helens Park,NSW,2560,st-helens-park-nsw-2560,House,3,900000,13,0,51,600,3.47,677000,1048250
St Helens Park,NSW,2560,st-helens-park-nsw-2560,House,4,1020000,15,0,27,720,3.67,916000,1238500
St Helens Park,NSW,2560,st-helens-park-nsw-2560,House,5,0,0,0,7,0,,0,0
Tullimbar,NSW,2527,tullimbar-nsw-2527,House,2,0,0,0,1,0,,0,0
Tullimbar,NSW,2527,tullimbar-nsw-2527,House,3,875800,27,0,81,750,4.45,819800,953000
Tullimbar,NSW,2527,tullimbar-nsw-2527,House,4,950000,48,0,52,820,4.49,882500,1200000
Tullimbar,NSW,2527,tullimbar-nsw-2527,House,5,0,0,0,7,0,,0,0
Yagoona,NSW,2199,yagoona-nsw-2199,House,2,835000,0,0,13,640,3.99,730000,1311000
Yagoona,NSW,2199,yagoona-nsw-2199,House,3,1340000,30,0.6326530612244898,48,760,2.95,860100,1664000
Yagoona,NSW,2199,yagoona-nsw-2199,House,4,1503750,45,0.6590909090909091,48,985,3.41,1122875,2287500
Yagoona,NSW,2199,yagoona-nsw-2199,House,5,1620000,51,0.43478260869565216,35,1300,4.17,1300500,2642500
Yagoona,NSW,2199,yagoona-nsw-2199,Unit,1,0,0,0,8,410,,0,0
Yagoona,NSW,2199,yagoona-nsw-2199,Unit,2,600000,21,0,39,600,5.2,489000,795500
Yagoona,NSW,2199,yagoona-nsw-2199,Unit,3,0,0,0,7,730,,0,0
Beaumont Hills,NSW,2155,beaumont-hills-nsw-2155,House,2,0,0,0,0,0,,0,0
Beaumont Hills,NSW,2155,beaumont-hills-nsw-2155,House,3,0,0,0,6,0,,0,0
Beaumont Hills,NSW,2155,beaumont-hills-nsw-2155,House,4,1800095,25,0.6,47,990,2.86,1495500,2349000
Beaumont Hills,NSW,2155,beaumont-hills-nsw-2155,House,5,2125000,27,0,29,1200,2.94,1814000,2575000
Bonnells Bay,NSW,2264,bonnells-bay-nsw-2264,House,2,0,0,0,6,0,,0,0
Bonnells Bay,NSW,2264,bonnells-bay-nsw-2264,House,3,835000,16,0,25,618,3.85,666000,1032000
Bonnells Bay,NSW,2264,bonnells-bay-nsw-2264,House,4,1001000,18,0,45,730,3.79,772000,1559000
Bonnells Bay,NSW,2264,bonnells-bay-nsw-2264,House,5,0,0,0,7,0,,0,0
Bonnells Bay,NSW,2264,bonnells-bay-nsw-2264,Unit,1,0,0,0,0,0,,0,0
Bonnells Bay,NSW,2264,bonnells-bay-nsw-2264,Unit,2,0,0,0,0,0,,0,0
Bonnells Bay,NSW,2264,bonnells-bay-nsw-2264,Unit,3,0,0,0,3,0,,0,0
Forestville,NSW,2087,forestville-nsw-2087,House,2,0,0,0,5,0,,0,0
Forestville,NSW,2087,forestville-nsw-2087,House,3,2350000,35,0.76,36,1175,2.6,1803500,3017600
Forestville,NSW,2087,forestville-nsw-2087,House,4,2515000,26,0.5416666666666666,25,1400,2.89,1930000,3640000
Forestville,NSW,2087,forestville-nsw-2087,House,5,3140000,45,0.45714285714285713,28,1725,2.86,2001000,4063000
Forestville,NSW,2087,forestville-nsw-2087,Unit,1,0,0,0,1,520,,0,0
Forestville,NSW,2087,forestville-nsw-2087,Unit,2,0,0,0,4,850,,0,0
Forestville,NSW,2087,forestville-nsw-2087,Unit,3,0,0,0,2,0,,0,0
South Nowra,NSW,2541,south-nowra-nsw-2541,House,2,0,0,0,6,465,,0,0
South Nowra,NSW,2541,south-nowra-nsw-2541,House,3,630000,64,0,31,590,4.87,550000,957500
South Nowra,NSW,2541,south-nowra-nsw-2541,House,4,960000,48,0,47,685,3.71,737100,1160500
South Nowra,NSW,2541,south-nowra-nsw-2541,House,5,0,0,0,6,0,,0,0
Springwood,NSW,2777,springwood-nsw-2777,House,2,911250,19,0,12,0,,728050,986300
Springwood,NSW,2777,springwood-nsw-2777,House,3,1050000,14,0,52,650,3.22,885000,1227000
Springwood,NSW,2777,springwood-nsw-2777,House,4,1267500,32,0,36,830,3.41,925000,1856250
Springwood,NSW,2777,springwood-nsw-2777,House,5,1400000,46,0,15,0,,1191000,2074000
Thirroul,NSW,2515,thirroul-nsw-2515,House,2,1535000,0,0,10,0,,812500,2377000
Thirroul,NSW,2515,thirroul-nsw-2515,House,3,1637500,33,0,39,1063,3.38,1197750,2336250
Thirroul,NSW,2515,thirroul-nsw-2515,House,4,2045000,92,0.25,40,1400,3.56,1439500,3315000
Thirroul,NSW,2515,thirroul-nsw-2515,House,5,2300000,0,0,12,0,,1799783,4346650
Thirroul,NSW,2515,thirroul-nsw-2515,Unit,1,0,0,0,1,0,,0,0
Thirroul,NSW,2515,thirroul-nsw-2515,Unit,2,1210000,37,0,15,700,3.01,839500,1326900
Thirroul,NSW,2515,thirroul-nsw-2515,Unit,3,0,0,0,7,0,,0,0
Waratah West,NSW,2298,waratah-west-nsw-2298,House,2,0,0,0,7,620,,0,0
Waratah West,NSW,2298,waratah-west-nsw-2298,House,3,892500,17,0,68,720,4.19,759990,1170000
Waratah West,NSW,2298,waratah-west-nsw-2298,House,4,0,0,0,9,800,,0,0
Waratah West,NSW,2298,waratah-west-nsw-2298,House,5,0,0,0,0,750,,0,0
Waratah West,NSW,2298,waratah-west-nsw-2298,Unit,1,0,0,0,1,520,,0,0
Waratah West,NSW,2298,waratah-west-nsw-2298,Unit,2,0,0,0,6,0,,0,0
Waratah West,NSW,2298,waratah-west-nsw-2298,Unit,3,0,0,0,1,0,,0,0
Ettalong Beach,NSW,2257,ettalong-beach-nsw-2257,House,2,1025000,44,0,16,550,2.79,500000,1325000
Ettalong Beach,NSW,2257,ettalong-beach-nsw-2257,House,3,1267500,48,0,54,680,2.79,923250,1500000
Ettalong Beach,NSW,2257,ettalong-beach-nsw-2257,House,4,1420000,48,0,17,900,3.3,995000,2770000
Ettalong Beach,NSW,2257,ettalong-beach-nsw-2257,House,5,1838850,0,0,10,0,,1318900,2368750
Ettalong Beach,NSW,2257,ettalong-beach-nsw-2257,Unit,1,450000,67,0,19,440,5.08,397250,666999
Ettalong Beach,NSW,2257,ettalong-beach-nsw-2257,Unit,2,915000,69,0,21,580,3.3,719750,1289750
Ettalong Beach,NSW,2257,ettalong-beach-nsw-2257,Unit,3,1133000,25,0,47,720,3.3,853000,1776900
Five Dock,NSW,2046,five-dock-nsw-2046,House,2,1922500,0,0.6666666666666666,20,863,2.33,1380500,3330000
Five Dock,NSW,2046,five-dock-nsw-2046,House,3,2387500,37,0.5882352941176471,34,1100,2.4,1650000,3592000
Five Dock,NSW,2046,five-dock-nsw-2046,House,4,3300000,0,0.45454545454545453,11,1500,2.36,2687500,4838000
Five Dock,NSW,2046,five-dock-nsw-2046,House,5,3837500,0,0.23076923076923078,12,2275,3.08,2339000,5005000
Five Dock,NSW,2046,five-dock-nsw-2046,Unit,1,0,0,0,6,675,,0,0
Five Dock,NSW,2046,five-dock-nsw-2046,Unit,2,1140500,27,0.7142857142857143,42,820,3.74,952700,1350950
Five Dock,NSW,2046,five-dock-nsw-2046,Unit,3,1575000,42,0,17,1000,3.3,1330000,2111000
Padstow,NSW,2211,padstow-nsw-2211,House,2,1200000,0,0,15,625,2.71,770000,1874000
Padstow,NSW,2211,padstow-nsw-2211,House,3,1477500,41,0.7391304347826086,83,805,2.83,968500,1906550
Padstow,NSW,2211,padstow-nsw-2211,House,4,1629250,30,0.6923076923076923,49,1000,3.19,1316750,2148750
Padstow,NSW,2211,padstow-nsw-2211,House,5,1915000,42,0.4838709677419355,57,1325,3.6,1608800,2563200
Padstow,NSW,2211,padstow-nsw-2211,Unit,1,0,0,0,1,500,,0,0
Padstow,NSW,2211,padstow-nsw-2211,Unit,2,0,0,0,7,620,,0,0
Padstow,NSW,2211,padstow-nsw-2211,Unit,3,1100000,0,0,12,745,3.52,872150,1277300
Salamander Bay,NSW,2317,salamander-bay-nsw-2317,House,2,0,0,0,9,0,,0,0
Salamander Bay,NSW,2317,salamander-bay-nsw-2317,House,3,827500,36,0.42857142857142855,44,680,4.27,655750,1653750
Salamander Bay,NSW,2317,salamander-bay-nsw-2317,House,4,1330000,77,0.5757575757575758,51,810,3.17,907500,2687500
Salamander Bay,NSW,2317,salamander-bay-nsw-2317,House,5,0,0,0,6,0,,0,0
Salamander Bay,NSW,2317,salamander-bay-nsw-2317,Unit,1,0,0,0,1,0,,0,0
Salamander Bay,NSW,2317,salamander-bay-nsw-2317,Unit,2,0,0,0,9,0,,0,0
Salamander Bay,NSW,2317,salamander-bay-nsw-2317,Unit,3,0,0,0,3,0,,0,0
Swansea,NSW,2281,swansea-nsw-2281,House,2,850000,46,0,22,598,3.66,688488,1213250
Swansea,NSW,2281,swansea-nsw-2281,House,3,1000000,42,0,48,723,3.76,803500,1739000
Swansea,NSW,2281,swansea-nsw-2281,House,4,1300000,74,0,31,800,3.2,975000,2550000
Swansea,NSW,2281,swansea-nsw-2281,House,5,0,0,0,6,0,,0,0
Swansea,NSW,2281,swansea-nsw-2281,Unit,1,0,0,0,0,425,,0,0
Swansea,NSW,2281,swansea-nsw-2281,Unit,2,762500,43,0,20,0,,546250,900500
Swansea,NSW,2281,swansea-nsw-2281,Unit,3,0,0,0,2,0,,0,0
Worrigee,NSW,2540,worrigee-nsw-2540,House,2,0,0,0,1,450,,0,0
Worrigee,NSW,2540,worrigee-nsw-2540,House,3,760000,17,0,19,550,3.76,656000,1075000
Worrigee,NSW,2540,worrigee-nsw-2540,House,4,842500,41,0,40,655,4.04,725000,1263500
Worrigee,NSW,2540,worrigee-nsw-2540,House,5,950000,58,0,11,0,,820000,1765000
Worrigee,NSW,2540,worrigee-nsw-2540,Unit,1,0,0,0,0,0,,0,0
Worrigee,NSW,2540,worrigee-nsw-2540,Unit,2,0,0,0,1,0,,0,0
Worrigee,NSW,2540,worrigee-nsw-2540,Unit,3,0,0,0,5,0,,0,0
Wyong,NSW,2259,wyong-nsw-2259,House,2,650000,40,0,12,500,4.0,297000,879638
Wyong,NSW,2259,wyong-nsw-2259,House,3,780275,29,0,30,600,4.0,574850,1105500
Wyong,NSW,2259,wyong-nsw-2259,House,4,975000,26,0,33,695,3.71,774000,1300400
Wyong,NSW,2259,wyong-nsw-2259,House,5,0,0,0,4,0,,0,0
Wyong,NSW,2259,wyong-nsw-2259,Unit,1,0,0,0,0,0,,0,0
Wyong,NSW,2259,wyong-nsw-2259,Unit,2,420000,17,0,16,500,6.19,173750,561250
Wyong,NSW,2259,wyong-nsw-2259,Unit,3,0,0,0,2,0,,0,0
Belmont North,NSW,2280,belmont-north-nsw-2280,House,2,0,0,0,4,0,,0,0
Belmont North,NSW,2280,belmont-north-nsw-2280,House,3,940000,16,0,53,710,3.93,711000,1262000
Belmont North,NSW,2280,belmont-north-nsw-2280,House,4,1166700,15,0,34,0,,905500,1639000
Belmont North,NSW,2280,belmont-north-nsw-2280,House,5,1350000,0,0,10,0,,1050000,2432500
Belmont North,NSW,2280,belmont-north-nsw-2280,Unit,1,0,0,0,0,0,,0,0
Belmont North,NSW,2280,belmont-north-nsw-2280,Unit,2,0,0,0,2,0,,0,0
Belmont North,NSW,2280,belmont-north-nsw-2280,Unit,3,0,0,0,0,0,,0,0
Coogee,NSW,2034,coogee-nsw-2034,House,2,0,0,0,2,0,,0,0
Coogee,NSW,2034,coogee-nsw-2034,House,3,3200000,0,0.7333333333333333,21,1800,2.93,2168000,4151000
Coogee,NSW,2034,coogee-nsw-2034,House,4,4950000,0,0.7142857142857143,19,2200,2.31,2990000,7700000
Coogee,NSW,2034,coogee-nsw-2034,House,5,7280000,0,0.7,16,2800,2.0,3867500,12137500
Coogee,NSW,2034,coogee-nsw-2034,Unit,1,1011250,27,0.6764705882352942,43,800,4.11,817000,2146000
Coogee,NSW,2034,coogee-nsw-2034,Unit,2,1557500,39,0.648854961832061,161,1000,3.34,1050000,2626250
Coogee,NSW,2034,coogee-nsw-2034,Unit,3,2850000,61,0.49295774647887325,62,1500,2.74,1700000,6125000
Cremorne,NSW,2090,cremorne-nsw-2090,House,2,0,0,0,9,1063,,0,0
Cremorne,NSW,2090,cremorne-nsw-2090,House,3,2795000,42,0.6486486486486487,38,1378,2.56,1838000,3882000
Cremorne,NSW,2090,cremorne-nsw-2090,House,4,3850000,0,0.65,21,1975,2.67,2390000,6350000
Cremorne,NSW,2090,cremorne-nsw-2090,House,5,6400000,0,0.5,16,0,,4237500,12087500
Cremorne,NSW,2090,cremorne-nsw-2090,Unit,1,835000,33,0.59375,53,675,4.2,449750,1127000
Cremorne,NSW,2090,cremorne-nsw-2090,Unit,2,1397500,35,0.6759259259259259,127,880,3.27,1077500,2032500
Cremorne,NSW,2090,cremorne-nsw-2090,Unit,3,2055000,42,0.5555555555555556,35,1205,3.05,1376000,3785000
Georgetown,NSW,2298,georgetown-nsw-2298,House,2,0,0,0,6,0,,0,0
Georgetown,NSW,2298,georgetown-nsw-2298,House,3,1185000,29,0,30,790,3.47,791750,1503850
Georgetown,NSW,2298,georgetown-nsw-2298,House,4,0,0,0,4,0,,0,0
Georgetown,NSW,2298,georgetown-nsw-2298,House,5,0,0,0,0,0,,0,0
Georgetown,NSW,2298,georgetown-nsw-2298,Unit,1,0,0,0,3,0,,0,0
Georgetown,NSW,2298,georgetown-nsw-2298,Unit,2,0,0,0,7,550,,0,0
Georgetown,NSW,2298,georgetown-nsw-2298,Unit,3,0,0,0,1,0,,0,0
Gillieston Heights,NSW,2321,gillieston-heights-nsw-2321,House,2,0,0,0,2,520,,0,0
Gillieston Heights,NSW,2321,gillieston-heights-nsw-2321,House,3,757500,18,0,24,620,4.26,457500,1068925
Gillieston Heights,NSW,2321,gillieston-heights-nsw-2321,House,4,851500,22,0,81,680,4.15,710000,1005000
Gillieston Heights,NSW,2321,gillieston-heights-nsw-2321,House,5,1047750,30,0,14,830,4.12,950000,1250750
Gillieston Heights,NSW,2321,gillieston-heights-nsw-2321,Unit,1,0,0,0,0,0,,0,0
Gillieston Heights,NSW,2321,gillieston-heights-nsw-2321,Unit,2,0,0,0,1,520,,0,0
Gillieston Heights,NSW,2321,gillieston-heights-nsw-2321,Unit,3,0,0,0,2,0,,0,0
Killara,NSW,2071,killara-nsw-2071,House,2,0,0,0,1,0,,0,0
Killara,NSW,2071,killara-nsw-2071,House,3,3115000,0,0.7,15,1200,2.0,1990500,4567500
Killara,NSW,2071,killara-nsw-2071,House,4,3350000,0,0.6,23,1580,2.45,2407000,4945000
Killara,NSW,2071,killara-nsw-2071,House,5,4710000,49,0.3673469387755102,31,2300,2.54,3287500,8590000
Killara,NSW,2071,killara-nsw-2071,Unit,1,723750,0,0.42857142857142855,20,660,4.74,630000,842950
Killara,NSW,2071,killara-nsw-2071,Unit,2,985000,50,0.5263157894736842,49,820,4.33,777000,1308000
Killara,NSW,2071,killara-nsw-2071,Unit,3,1710000,64,0.696969696969697,44,1150,3.5,1178505,2950000
Narara,NSW,2250,narara-nsw-2250,House,2,0,0,0,4,560,,0,0
Narara,NSW,2250,narara-nsw-2250,House,3,907500,10,0,50,695,3.98,733625,1073250
Narara,NSW,2250,narara-nsw-2250,House,4,1170000,31,0,38,820,3.64,924250,1587500
Narara,NSW,2250,narara-nsw-2250,House,5,1285000,29,0,16,0,,1004500,1632500
Narara,NSW,2250,narara-nsw-2250,Unit,1,0,0,0,0,0,,0,0
Narara,NSW,2250,narara-nsw-2250,Unit,2,0,0,0,3,0,,0,0
Narara,NSW,2250,narara-nsw-2250,Unit,3,740000,11,0,15,0,,621000,850000
Oatley,NSW,2223,oatley-nsw-2223,House,2,1840000,0,0,10,0,,943125,3416750
Oatley,NSW,2223,oatley-nsw-2223,House,3,1920000,35,0.7083333333333334,33,850,2.3,1222500,3191250
Oatley,NSW,2223,oatley-nsw-2223,House,4,2593000,43,0.8064516129032258,38,1200,2.41,1825000,3687500
Oatley,NSW,2223,oatley-nsw-2223,House,5,3220000,55,0.5789473684210527,32,1650,2.66,1950000,4705000
Oatley,NSW,2223,oatley-nsw-2223,Unit,1,0,0,0,0,0,,0,0
Oatley,NSW,2223,oatley-nsw-2223,Unit,2,975000,0,0.8,27,640,3.41,900000,1352000
Oatley,NSW,2223,oatley-nsw-2223,Unit,3,1260000,0,0,11,800,3.3,1010000,1665000
Tumut,NSW,2720,tumut-nsw-2720,House,2,0,0,0,7,385,,0,0
Tumut,NSW,2720,tumut-nsw-2720,House,3,496750,103,0,76,480,5.02,316000,781250
Tumut,NSW,2720,tumut-nsw-2720,House,4,680526,155,0,32,550,4.2,457700,1144450
Tumut,NSW,2720,tumut-nsw-2720,House,5,0,0,0,4,0,,0,0
Tumut,NSW,2720,tumut-nsw-2720,Unit,1,0,0,0,0,0,,0,0
Tumut,NSW,2720,tumut-nsw-2720,Unit,2,351500,110,0,14,350,5.18,285750,520000
Tumut,NSW,2720,tumut-nsw-2720,Unit,3,0,0,0,2,0,,0,0
